"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"09.04.2002","357,79","352,14","360,36","352,14","-","3,28%"
"08.04.2002","346,44","341,08","347,48","341,08","-","0,96%"
"05.04.2002","343,16","342,53","343,25","341,76","-","0,92%"
"04.04.2002","340,03","339,01","340,50","338,99","-","0,07%"
"03.04.2002","339,79","344,07","344,07","335,49","-","-1,90%"
"02.04.2002","346,36","350,39","350,39","346,36","-","-0,97%"
"01.04.2002","349,77","350,47","350,47","348,30","-","-0,28%"
"29.03.2002","350,75","351,84","351,84","349,93","-","0,46%"
"28.03.2002","349,16","343,01","349,16","343,01","-","2,88%"
"27.03.2002","339,37","338,34","341,41","338,22","-","1,53%"
"26.03.2002","334,24","334,70","335,24","333,26","-","-1,33%"
"25.03.2002","338,74","348,18","348,18","338,74","-","-2,53%"
"22.03.2002","347,55","345,96","348,50","345,96","-","0,57%"
"21.03.2002","345,58","339,44","345,65","339,44","-","1,41%"
"20.03.2002","340,79","347,23","347,23","340,79","-","-2,56%"
"19.03.2002","349,73","347,15","350,99","345,86","-","0,37%"
"18.03.2002","348,44","344,12","348,98","344,12","-","2,40%"
"15.03.2002","340,26","337,99","340,26","337,98","-","2,41%"
"14.03.2002","332,24","323,82","332,24","323,65","-","2,93%"
"13.03.2002","322,79","323,02","323,72","322,67","-","1,88%"
"12.03.2002","316,84","319,15","321,48","316,81","-","-0,83%"
"11.03.2002","319,49","331,25","331,25","319,49","-","-3,60%"
"07.03.2002","331,41","321,01","331,41","321,01","-","3,79%"
"06.03.2002","319,30","317,42","319,30","316,67","-","-0,18%"
"05.03.2002","319,86","318,69","320,53","315,41","-","0,25%"
"04.03.2002","319,05","321,55","324,43","318,35","-","4,45%"
"01.03.2002","305,47","295,31","305,47","295,31","-","5,06%"
"28.02.2002","290,75","292,53","292,53","288,72","-","-0,31%"
"27.02.2002","291,64","294,82","294,82","290,21","-","-0,91%"
"26.02.2002","294,33","297,15","301,32","294,33","-","-0,35%"
"22.02.2002","295,35","289,34","295,97","289,34","-","2,21%"
"21.02.2002","288,97","287,15","288,97","286,68","-","2,27%"
"20.02.2002","282,56","285,81","285,81","280,12","-","-2,18%"
"19.02.2002","288,86","290,87","292,08","288,86","-","-0,73%"
"18.02.2002","290,98","291,99","291,99","289,25","-","-0,88%"
"15.02.2002","293,55","293,95","295,72","293,55","-","-0,43%"
"14.02.2002","294,83","289,93","295,48","289,89","-","-0,35%"
"13.02.2002","295,86","296,92","296,92","295,30","-","-0,82%"
"12.02.2002","298,32","299,37","300,82","297,83","-","1,35%"
"11.02.2002","294,35","294,22","295,78","294,22","-","0,18%"
"08.02.2002","293,82","295,96","296,84","293,82","-","-0,20%"
"07.02.2002","294,41","291,98","295,35","291,93","-","0,56%"
"06.02.2002","292,76","289,21","292,76","288,99","-","2,43%"
"05.02.2002","285,82","284,26","286,31","284,26","-","-0,98%"
"04.02.2002","288,65","286,67","288,65","285,87","-","0,22%"
"01.02.2002","288,01","290,34","290,91","288,01","-","0,17%"
"31.01.2002","287,53","287,39","288,40","285,74","-","1,36%"
"30.01.2002","283,68","286,39","286,39","281,39","-","-3,58%"
"29.01.2002","294,22","286,31","294,59","286,06","-","3,82%"
"28.01.2002","283,39","279,81","283,91","279,81","-","1,81%"
"25.01.2002","278,34","281,59","284,33","278,34","-","-1,57%"
"24.01.2002","282,79","291,37","291,37","282,79","-","-4,45%"
"23.01.2002","295,96","299,72","300,46","295,96","-","-1,82%"
"22.01.2002","301,45","293,87","301,45","293,87","-","2,84%"
"21.01.2002","293,13","291,24","294,18","291,24","-","1,17%"
"18.01.2002","289,75","292,03","292,03","288,60","-","0,08%"
"17.01.2002","289,53","283,40","289,57","283,40","-","2,31%"
"16.01.2002","282,98","283,23","287,16","282,98","-","-0,29%"
"15.01.2002","283,80","278,08","283,80","277,34","-","0,64%"
"14.01.2002","281,99","284,75","284,75","281,99","-","-3,05%"
"11.01.2002","290,86","287,42","290,86","287,42","-","1,49%"
"10.01.2002","286,59","289,22","289,22","285,58","-","-1,40%"
"09.01.2002","290,67","286,07","292,54","286,07","-","0,68%"
"08.01.2002","288,72","282,15","290,06","282,15","-","4,29%"
"04.01.2002","276,85","271,81","276,85","271,76","-","3,42%"
"03.01.2002","267,70","262,03","267,70","262,03","-","2,94%"
"29.12.2001","260,05","257,70","260,05","257,70","-","1,29%"
"28.12.2001","256,75","256,53","257,69","256,41","-","0,93%"
"27.12.2001","254,38","252,85","254,59","252,83","-","0,96%"
"26.12.2001","251,95","250,47","252,02","250,14","-","0,70%"
"25.12.2001","250,20","251,83","251,83","250,20","-","-1,00%"
"24.12.2001","252,73","250,82","254,37","250,82","-","1,71%"
"21.12.2001","248,47","243,89","248,47","243,62","-","0,50%"
"20.12.2001","247,24","243,02","248,08","243,02","-","1,81%"
"19.12.2001","242,84","238,39","243,45","238,39","-","2,17%"
"18.12.2001","237,68","236,30","238,37","236,30","-","0,93%"
"17.12.2001","235,48","232,77","235,48","232,77","-","2,65%"
"14.12.2001","229,39","230,30","230,30","228,41","-","-0,76%"
"13.12.2001","231,15","238,63","238,63","231,15","-","-4,45%"
"11.12.2001","241,92","241,14","242,20","241,14","-","0,57%"
"10.12.2001","240,56","240,24","241,33","240,24","-","0,90%"
"07.12.2001","238,42","237,59","238,42","236,98","-","-1,19%"
"06.12.2001","241,30","238,03","241,30","238,03","-","2,93%"
"05.12.2001","234,42","235,23","236,64","234,42","-","-0,24%"
"04.12.2001","234,99","231,21","234,99","231,21","-","3,52%"
"03.12.2001","227,01","227,74","227,83","225,81","-","0,23%"
"30.11.2001","226,49","227,81","227,81","225,93","-","1,30%"
"29.11.2001","223,58","222,28","223,58","221,12","-","-0,13%"
"28.11.2001","223,88","226,08","226,19","223,88","-","-1,23%"
"27.11.2001","226,67","227,18","229,02","225,65","-","0,24%"
"26.11.2001","226,12","225,93","229,64","225,93","-","0,18%"
"23.11.2001","225,72","231,05","231,16","222,99","-","-1,69%"
"22.11.2001","229,61","219,37","229,61","219,37","-","5,15%"
"21.11.2001","218,37","221,82","222,53","218,21","-","-1,22%"
"20.11.2001","221,06","218,51","221,26","218,51","-","2,27%"
"19.11.2001","216,15","213,75","217,19","213,75","-","1,61%"
"16.11.2001","212,73","212,40","214,65","212,40","-","-1,31%"
"15.11.2001","215,56","219,33","219,33","215,13","-","-6,00%"
"14.11.2001","229,33","243,14","243,14","229,33","-","-3,04%"
"13.11.2001","236,53","226,75","236,53","226,61","-","5,61%"
"12.11.2001","223,97","231,05","233,30","223,97","-","-0,48%"
"09.11.2001","225,04","219,53","226,13","218,99","-","2,76%"
"08.11.2001","219,00","209,82","219,00","209,82","-","5,61%"
"06.11.2001","207,36","212,25","212,25","207,36","-","-1,97%"
"05.11.2001","211,53","205,23","211,53","205,23","-","3,94%"
"02.11.2001","203,52","204,38","207,00","203,37","-","-0,30%"
"01.11.2001","204,13","203,62","204,28","202,89","-","0,04%"
"31.10.2001","204,04","205,39","205,39","203,46","-","-0,33%"
"30.10.2001","204,71","200,74","204,80","200,74","-","1,83%"
"29.10.2001","201,04","200,52","201,04","199,43","-","0,98%"
"26.10.2001","199,09","197,35","199,09","197,26","-","1,68%"
"25.10.2001","195,81","200,19","200,20","195,81","-","-1,39%"
"24.10.2001","198,57","197,39","200,30","197,39","-","0,21%"
"23.10.2001","198,16","195,21","198,16","195,05","-","0,65%"
"22.10.2001","196,89","193,31","196,89","193,31","-","3,09%"
"19.10.2001","190,98","191,24","191,34","189,30","-","-0,22%"
"18.10.2001","191,40","194,21","194,21","191,40","-","-3,11%"
"17.10.2001","197,55","196,01","198,00","196,01","-","2,78%"
"16.10.2001","192,21","190,34","192,21","190,34","-","1,83%"
"15.10.2001","188,75","188,01","188,75","188,01","-","-1,12%"
"12.10.2001","190,89","193,04","193,04","190,11","-","-0,29%"
"11.10.2001","191,45","187,53","191,45","187,53","-","4,12%"
"10.10.2001","183,88","180,98","183,88","180,98","-","2,96%"
"09.10.2001","178,59","176,43","178,59","176,43","-","1,57%"
"08.10.2001","175,83","175,06","175,83","174,52","-","-0,53%"
"05.10.2001","176,76","175,10","177,30","175,10","-","0,49%"
"04.10.2001","175,90","175,59","176,70","175,23","-","0,98%"
"03.10.2001","174,20","176,56","176,56","173,69","-","-2,20%"
"02.10.2001","178,12","180,04","180,04","177,93","-","-0,99%"
"01.10.2001","179,90","181,71","182,60","179,67","-","-0,19%"
"28.09.2001","180,25","178,76","180,79","178,76","-","2,13%"
"27.09.2001","176,49","176,97","177,48","176,49","-","-0,17%"
"26.09.2001","176,79","177,04","178,08","176,53","-","-1,34%"
"25.09.2001","179,20","179,32","179,32","176,64","-","-3,67%"
"24.09.2001","186,02","189,40","189,67","183,66","-","1,28%"
"21.09.2001","183,67","189,40","189,40","183,57","-","-5,13%"
"20.09.2001","193,60","196,15","196,15","193,60","-","-2,82%"
"19.09.2001","199,21","196,95","199,21","196,95","-","2,70%"
"18.09.2001","193,98","191,85","193,98","191,85","-","2,13%"
"17.09.2001","189,93","188,90","190,02","186,71","-","-1,09%"
"14.09.2001","192,03","197,72","197,78","192,03","-","-3,31%"
"13.09.2001","198,61","195,75","198,61","195,68","-","1,79%"
"12.09.2001","195,11","200,15","200,15","193,88","-","-5,35%"
"11.09.2001","206,13","206,99","207,67","206,13","-","0,26%"
"10.09.2001","205,59","207,43","208,27","205,14","-","-0,78%"
"07.09.2001","207,21","208,93","208,93","207,19","-","-0,75%"
"06.09.2001","208,78","211,50","211,50","208,78","-","-0,48%"
"05.09.2001","209,79","210,65","210,65","209,06","-","-0,47%"
"04.09.2001","210,79","212,48","212,48","210,79","-","0,58%"
"03.09.2001","209,57","207,43","209,57","207,43","-","2,03%"
"31.08.2001","205,41","200,99","205,41","200,99","-","1,26%"
"30.08.2001","202,86","204,85","205,31","202,86","-","-2,25%"
"29.08.2001","207,54","209,38","209,38","206,59","-","-1,91%"
"28.08.2001","211,59","211,18","211,59","210,20","-","0,70%"
"27.08.2001","210,11","208,73","212,55","208,73","-","2,22%"
"24.08.2001","205,54","203,06","205,87","202,97","-","2,13%"
"23.08.2001","201,25","200,70","201,25","199,43","-","0,66%"
"22.08.2001","199,94","194,35","199,94","194,35","-","3,21%"
"21.08.2001","193,73","194,96","195,29","193,73","-","0,24%"
"20.08.2001","193,26","191,04","193,26","191,04","-","0,65%"
"17.08.2001","192,01","193,58","194,95","192,01","-","-0,35%"
"16.08.2001","192,68","192,79","193,12","192,60","-","-0,68%"
"15.08.2001","193,99","195,36","195,36","193,94","-","-1,20%"
"14.08.2001","196,35","195,45","196,35","195,45","-","1,45%"
"13.08.2001","193,54","193,09","193,84","192,82","-","-0,34%"
"10.08.2001","194,21","192,40","194,81","192,40","-","1,38%"
"09.08.2001","191,56","189,18","191,56","188,79","-","0,64%"
"08.08.2001","190,34","189,92","190,34","189,29","-","0,51%"
"07.08.2001","189,38","191,30","191,30","187,74","-","-1,72%"
"06.08.2001","192,69","194,76","194,76","192,24","-","-1,49%"
"03.08.2001","195,61","196,51","197,00","195,61","-","-0,40%"
"02.08.2001","196,39","195,28","196,39","195,12","-","0,67%"
"01.08.2001","195,08","196,59","196,60","194,17","-","-0,53%"
"31.07.2001","196,12","199,16","199,16","196,12","-","-1,85%"
"30.07.2001","199,82","201,10","201,10","199,57","-","-0,61%"
"27.07.2001","201,05","206,01","206,04","201,05","-","-1,36%"
"26.07.2001","203,82","200,85","203,82","200,85","-","2,76%"
"25.07.2001","198,35","196,69","198,35","196,69","-","1,70%"
"24.07.2001","195,04","197,39","197,43","194,94","-","-1,48%"
"23.07.2001","197,98","196,62","198,43","196,62","-","0,91%"
"20.07.2001","196,20","197,05","197,58","195,58","-","-0,06%"
"19.07.2001","196,31","194,18","196,31","192,49","-","0,45%"
"18.07.2001","195,43","199,23","199,23","195,43","-","-1,78%"
"17.07.2001","198,97","201,87","202,70","198,97","-","-1,53%"
"16.07.2001","202,06","201,01","202,35","200,51","-","0,71%"
"13.07.2001","200,63","199,03","200,63","198,69","-","-0,06%"
"12.07.2001","200,76","199,34","204,98","198,74","-","2,36%"
"11.07.2001","196,13","201,02","201,02","195,73","-","-5,65%"
"10.07.2001","207,88","209,34","210,99","207,88","-","-0,63%"
"09.07.2001","209,19","211,76","211,76","207,96","-","-1,67%"
"06.07.2001","212,74","214,94","215,04","212,74","-","-2,45%"
"05.07.2001","218,08","214,88","218,08","213,85","-","1,71%"
"04.07.2001","214,42","210,86","214,42","210,86","-","0,88%"
"03.07.2001","212,54","213,74","213,74","212,54","-","-1,05%"
"02.07.2001","214,79","216,51","216,59","214,79","-","-0,61%"
"29.06.2001","216,11","218,75","218,75","214,94","-","-1,28%"
"28.06.2001","218,91","219,02","220,68","216,58","-","-1,39%"
"27.06.2001","222,00","222,73","222,73","221,69","-","-0,18%"
"26.06.2001","222,40","225,24","225,24","221,98","-","-1,13%"
"25.06.2001","224,95","228,98","228,98","224,95","-","-1,28%"
"22.06.2001","227,87","224,82","229,28","224,82","-","2,73%"
"21.06.2001","221,82","220,51","221,95","220,51","-","1,09%"
"20.06.2001","219,42","218,92","219,56","218,35","-","-0,30%"
"19.06.2001","220,08","217,76","220,08","217,76","-","2,39%"
"18.06.2001","214,94","212,72","215,26","212,72","-","2,19%"
"15.06.2001","210,33","209,12","211,01","209,12","-","1,13%"
"14.06.2001","207,97","209,52","209,52","207,25","-","-1,03%"
"13.06.2001","210,14","210,44","210,44","209,36","-","-0,69%"
"09.06.2001","211,61","211,35","211,61","211,11","-","0,08%"
"08.06.2001","211,45","212,13","214,99","211,45","-","1,03%"
"07.06.2001","209,30","210,05","210,05","208,58","-","-1,93%"
"06.06.2001","213,41","214,32","214,32","212,68","-","0,48%"
"05.06.2001","212,38","217,00","217,00","212,38","-","-2,66%"
"04.06.2001","218,18","218,14","219,64","218,14","-","2,21%"
"01.06.2001","213,47","208,82","213,47","208,53","-","2,24%"
"31.05.2001","208,80","205,97","209,60","205,97","-","1,58%"
"30.05.2001","205,55","202,42","205,94","202,38","-","1,62%"
"29.05.2001","202,28","204,33","205,09","202,28","-","0,34%"
"28.05.2001","201,60","200,00","201,60","200,00","-","-0,17%"
"25.05.2001","201,95","205,49","205,49","201,27","-","-1,53%"
"24.05.2001","205,08","207,32","207,91","204,94","-","-1,36%"
"23.05.2001","207,90","204,81","208,22","204,81","-","1,08%"
"22.05.2001","205,67","208,69","209,45","205,67","-","-0,72%"
"21.05.2001","207,17","205,42","207,99","205,42","-","2,01%"
"18.05.2001","203,09","200,23","203,09","200,10","-","1,35%"
"17.05.2001","200,38","197,85","201,24","197,85","-","4,33%"
"16.05.2001","192,06","191,86","192,44","191,34","-","-0,46%"
"15.05.2001","192,94","192,60","193,03","192,05","-","-0,01%"
"14.05.2001","192,96","193,56","193,56","191,89","-","-1,21%"
"11.05.2001","195,33","196,94","196,94","195,33","-","-1,38%"
"10.05.2001","198,07","196,09","198,07","196,09","-","1,58%"
"08.05.2001","194,99","190,57","195,33","190,57","-","3,07%"
"07.05.2001","189,19","188,74","189,19","188,12","-","1,74%"
"04.05.2001","185,95","184,60","187,10","184,60","-","0,59%"
"03.05.2001","184,86","186,43","187,39","184,86","-","2,31%"
"28.04.2001","180,68","182,64","182,77","180,66","-","-1,01%"
"27.04.2001","182,53","179,59","182,53","177,80","-","2,91%"
"26.04.2001","177,36","174,55","177,36","174,09","-","3,27%"
"25.04.2001","171,74","169,98","171,74","169,96","-","0,94%"
"24.04.2001","170,14","170,55","170,79","169,47","-","1,02%"
"23.04.2001","168,42","170,19","170,23","168,42","-","-1,99%"
"20.04.2001","171,84","174,33","174,33","171,84","-","-1,76%"
"19.04.2001","174,92","175,74","175,85","174,25","-","1,99%"
"18.04.2001","171,51","169,64","171,85","169,64","-","2,82%"
"17.04.2001","166,80","167,18","167,18","164,88","-","-1,45%"
"16.04.2001","169,26","170,94","171,01","169,19","-","-1,23%"
"13.04.2001","171,36","170,26","171,36","170,20","-","1,27%"
"12.04.2001","169,21","171,59","171,59","169,21","-","-1,16%"
"11.04.2001","171,20","169,13","171,20","169,08","-","1,52%"
"10.04.2001","168,63","167,40","169,02","167,07","-","1,02%"
"09.04.2001","166,93","165,88","166,93","164,84","-","0,46%"
"06.04.2001","166,17","169,17","169,17","165,88","-","-0,69%"
"05.04.2001","167,33","164,13","167,33","164,13","-","3,76%"
"04.04.2001","161,27","158,73","161,79","158,29","-","-1,45%"
"03.04.2001","163,65","166,27","166,27","163,03","-","-2,35%"
"02.04.2001","167,58","169,62","169,62","166,82","-","-1,11%"
"30.03.2001","169,46","168,15","169,53","168,15","-","0,15%"
"29.03.2001","169,20","170,28","170,58","169,03","-","-2,46%"
"28.03.2001","173,46","176,52","176,52","173,46","-","-0,98%"
"27.03.2001","175,18","174,74","175,18","173,95","-","-0,11%"
"26.03.2001","175,38","174,53","175,38","174,53","-","0,79%"
"23.03.2001","174,00","173,02","174,00","173,02","-","0,46%"
"22.03.2001","173,21","173,32","173,32","171,33","-","-0,94%"
"21.03.2001","174,86","176,65","176,65","174,69","-","-2,21%"
"20.03.2001","178,81","180,83","180,83","178,81","-","0,24%"
"19.03.2001","178,38","175,89","178,82","175,89","-","2,38%"
"16.03.2001","174,24","172,45","174,24","171,48","-","0,53%"
"15.03.2001","173,32","169,63","173,41","169,56","-","3,50%"
"14.03.2001","167,46","176,40","176,40","167,25","-","-4,17%"
"13.03.2001","174,75","170,37","174,75","170,37","-","0,41%"
"12.03.2001","174,03","174,28","174,40","173,42","-","-1,87%"
"11.03.2001","177,34","176,85","177,36","176,85","-","-1,74%"
"07.03.2001","180,48","175,57","180,48","174,18","-","1,30%"
"06.03.2001","178,16","173,65","178,61","173,65","-","5,70%"
"05.03.2001","168,56","164,95","168,56","164,77","-","3,79%"
"02.03.2001","162,40","162,27","164,11","162,27","-","0,53%"
"01.03.2001","161,55","161,04","162,07","159,57","-","-1,95%"
"28.02.2001","164,76","161,77","164,76","161,77","-","1,17%"
"27.02.2001","162,86","166,31","166,31","162,60","-","-2,37%"
"26.02.2001","166,82","165,45","166,82","165,23","-","3,01%"
"23.02.2001","161,95","168,76","168,76","161,95","-","-4,08%"
"22.02.2001","168,83","166,26","168,83","165,70","-","3,97%"
"21.02.2001","162,39","169,46","169,46","161,12","-","-7,87%"
"20.02.2001","176,27","178,36","179,91","175,29","-","-0,58%"
"19.02.2001","177,30","181,22","181,22","176,67","-","-1,56%"
"16.02.2001","180,11","185,69","185,69","180,11","-","-3,55%"
"15.02.2001","186,74","181,10","186,74","181,10","-","4,55%"
"14.02.2001","178,61","178,79","178,93","177,24","-","0,88%"
"13.02.2001","177,05","171,45","177,05","171,43","-","4,72%"
"12.02.2001","169,07","168,16","170,10","168,16","-","0,24%"
"09.02.2001","168,67","169,99","170,01","168,39","-","-1,02%"
